	aerobe	anaerobe	facultative	MeanDecreaseAccuracy	MeanDecreaseGini
TraE	-5.17210397496669e-06	1.12994350282486e-05	-6.36942675159236e-06	4.73955324876906e-08	0.0212745225098204
3-HAO	-5.18193101646198e-06	5.84795321637427e-06	-1.73544358132901e-05	-5.85756507387773e-06	0.0269051616065908
FliO	-5.19079685746352e-06	5.29100529100529e-06	5.61797752808989e-06	1.91814969510675e-06	0.0194256209435588
TPR_4	-5.19823313940961e-06	1.16279069767442e-05	2.74534161490683e-05	1.15127201705083e-05	0.0395242654253411
RrnaAD	-5.20311983671362e-06	1.19760479041916e-05	5.26136519925607e-06	4.00827363464366e-06	0.0475979488788335
RisS_PPD	-5.20833333333333e-06	0	0	-1.78890876565295e-06	0.00307142857142857
PRTase_2	-5.20833333333333e-06	0	1.81240063593005e-05	4.43821453282235e-06	0.0180530687509942
DUF2711	-5.20833333333333e-06	0	0	-1.86219739292365e-06	0.0148599989866748
DUF4968	-5.20864642993462e-06	-5.78034682080925e-06	0.000321178176195534	0.000105647091179528	0.0393516739156024
DUF3300	-5.213013335898e-06	1.16642862000952e-05	0.00145606382561744	0.000482923646266364	0.171919519789824
Big_7	-5.21500238891543e-06	0	6.68270515904838e-08	-1.82807794690367e-06	0.0327113036320581
DUF5716	-5.22972212378312e-06	0	0	-1.74837607586765e-06	0.0102126354161445
DUF5316	-5.23070629145846e-06	0	1.66359729895642e-05	3.61519062453642e-06	0.0151906907624687
DUF1485	-5.23560209424084e-06	0	6.5983866582072e-05	2.03856636125834e-05	0.0131257677549175
DUF3487	-5.23560209424084e-06	0	0	-1.96078431372549e-06	0.00887553867700927
Phage_TAC_13	-5.23560209424084e-06	0	0	-1.89035916824197e-06	0.0117390202124015
CotE	-5.23560209424084e-06	5.95238095238095e-06	0	0	0.0111236144049187
SusF_SusE	-5.23560209424084e-06	0	0	-1.87617260787992e-06	0.0151767120032261
Asp	-5.23560209424084e-06	0	5.68181818181818e-06	0	0.0275828429748738
DUF722	-5.23560209424084e-06	7.58968319161911e-06	2.63406425544696e-05	9.3888243182255e-06	0.0940680192328051
V_ATPase_prox	-5.23560209424084e-06	0	0	-1.92678227360308e-06	0.0107482251637964
DUF2938	-5.23773817531468e-06	0	0.00013296371258428	4.18810626581828e-05	0.050620394465818
Phage_lysozyme2	-5.2389171159291e-06	-1.67597706257009e-05	2.15208034433286e-07	-7.58772269539823e-06	0.0436782739931036
TerD	-5.24625714637717e-06	3.94694482003734e-05	6.24799789665822e-05	3.18643773003665e-05	0.0663016301377201
DUF903	-5.25853775853776e-06	0	0.000149047997636486	4.99009921014025e-05	0.0473661395237092
Ureidogly_lyase	-5.26315789473684e-06	0.000114964430894309	0	3.56510199759628e-05	0.0173639910993983
Lipocalin_9	-5.26315789473684e-06	5.29100529100529e-06	5.81395348837209e-06	1.92538641309564e-06	0.0199303552584519
CsgF	-5.26315789473684e-06	0	5.01336898395722e-06	-1.93742129226001e-08	0.0171337707466456
DUF2533	-5.26315789473684e-06	1.09289617486339e-05	0	1.94817845314631e-06	0.00959814179271862
preATP-grasp_3	-5.26315789473684e-06	0	0	-1.85185185185185e-06	0.00627429037710556
RibLong	-5.26326547194375e-06	3.50720528645005e-06	2.24385595111934e-05	7.64315862503997e-06	0.067723096922212
YscJ_FliF	-5.26476662854763e-06	0.000317260641831805	4.96598176074939e-06	0.000108226281953716	0.0632547431965311
MetOD1	-5.28111808297427e-06	0	2.317653088366e-05	5.64125437886547e-06	0.0355771835190776
Lyase_8_N	-5.28153247636417e-06	2.84473098663701e-05	-5.21467603434817e-06	5.72742370021556e-06	0.0657633963502277
DUF5670	-5.28978176036999e-06	5.68181818181818e-06	0	4.25645118382549e-08	0.0185622289793661
DUF2786	-5.29100529100529e-06	6.06060606060606e-06	2.289194967928e-05	7.60479320641916e-06	0.0203623147483702
VapB_antitoxin	-5.29100529100529e-06	0	-5.3475935828877e-06	-3.69685767097967e-06	0.00637845089146496
Bac_rhamnosid_C	-5.29100529100529e-06	1.14285714285714e-05	0	1.88322588836068e-06	0.0200616659852833
DUF4385	-5.29100529100529e-06	0	1.16959064327485e-05	1.90839694656489e-06	0.00697464815885869
SplA	-5.29100529100529e-06	0	-5.43478260869565e-06	-3.78038767714989e-06	0.00608622921504256
PA-IIL	-5.29100529100529e-06	0	0	-1.91938579654511e-06	0.00186567732115677
TraU	-5.30350344158084e-06	2.36783575705731e-05	0	5.69982831842414e-06	0.0129147844942324
UDPGT	-5.31126700730249e-06	5.93297309608117e-05	0.000224816700373388	9.1268707072104e-05	0.0859002378719206
Peptidase_C2	-5.31914893617021e-06	0	0	-1.89035916824197e-06	0.000488023952095801
DUF3225	-5.31914893617021e-06	0	0	-1.82815356489945e-06	0.00540012531328321
DUF4062	-5.31914893617021e-06	5.68181818181818e-06	-5.50008758101244e-06	-1.83479431578911e-06	0.01511620916766
T3SS_needle_reg	-5.31914893617021e-06	0	5.61797752808989e-06	0	0.00163333333333333
SspP	-5.31914893617021e-06	1.78571428571429e-05	2.29478101232625e-05	1.15901844214849e-05	0.0177258690755097
BslA	-5.31914893617021e-06	0	-6.25e-06	-3.73989877806672e-06	0.0117814602109203
DEADboxA	-5.31914893617021e-06	0	0.000124260355029586	3.6563071297989e-05	0.00938698748656673
DUF1600	-5.31914893617021e-06	0	0	-1.85873605947955e-06	0.011469403412344
Porin_O_P	-5.34639644775319e-06	-5.95238095238095e-06	0	-3.79195698837359e-06	0.0178327312684915
Glyco_transf_7C	-5.3475935828877e-06	8.86632386382921e-05	-5.4945054945055e-06	2.63869512133526e-05	0.0233107874416413
DUF1460	-5.3475935828877e-06	0	2.89664571111204e-05	7.64513525683014e-06	0.0126623692707117
S-AdoMet_synt_N	-5.3475935828877e-06	-6.00282485875707e-07	0	-1.92678227360308e-06	0.0286411073154536
DUF3606	-5.3475935828877e-06	0	-5.81395348837209e-06	-3.7593984962406e-06	0.0189119271279158
Phage_holin_3_7	-5.3475935828877e-06	0	0	-1.88679245283019e-06	0.00849690049933017
CBM46	-5.3475935828877e-06	0	0	-1.85528756957328e-06	0.00300952380952381
Pkinase_Tyr	-5.3475935828877e-06	0	2.4390243902439e-05	5.66037735849057e-06	0.00431148919421783
DUF2621	-5.3475935828877e-06	6.00736036946168e-05	2.22975490857102e-05	2.44374930745525e-05	0.0485841769951979
PRiA4_ORF3	-5.35053428548915e-06	1.61676143384991e-05	6.46547836598184e-05	2.61906298260004e-05	0.043469165699971
UPF0060	-5.3639846743295e-06	0.000122093023255814	4.49734408363392e-05	5.17025302521253e-05	0.0614015292877751
MucBP	-5.36597982702876e-06	4.60046192795429e-05	2.87168216917348e-05	2.22211671516817e-05	0.160103612074355
DUF3137	-5.37279276310671e-06	2.98354871352518e-05	-1.15489582639952e-05	3.90081974057593e-06	0.0869802990877931
DUF1272	-5.37393933453916e-06	4.01644528779254e-05	6.05397270581797e-06	1.35100858336212e-05	0.0221109795087387
Imm1	-5.37634408602151e-06	0	0	-1.93798449612403e-06	0.00573183497536946
DUF3253	-5.37634408602151e-06	8.13770907504847e-05	0	2.48778584648193e-05	0.026699081857483
HTH_psq	-5.37634408602151e-06	0	0	-1.8796992481203e-06	0.00578526077097506
RcpB	-5.37634408602151e-06	0	3.47566987007366e-05	9.77150388376184e-06	0.0255004952529746
DUF5610	-5.37634408602151e-06	0	5.26607538802661e-06	-4.25645118382549e-08	0.00852924543821984
DUF977	-5.37634408602151e-06	6.02409638554217e-06	-5.55555555555556e-06	-1.8796992481203e-06	0.00317142857142857
PknH_C	-5.37634408602151e-06	0	0	-1.92307692307692e-06	0.00373966033966034
AMPK1_CBM	-5.38883448358616e-06	1.23741769469462e-05	1.12359550561798e-05	5.88411982013676e-06	0.0286328156856705
FliD_C	-5.39103368996706e-06	-5.26315789473684e-06	4.77168429739105e-05	1.13998306991804e-05	0.0463518295484788
DnaB_C	-5.39404302610542e-06	2.29678947479832e-05	2.21070189656577e-05	1.37827226422017e-05	0.0709640954445193
Trp_halogenase	-5.39562670927843e-06	1.16959064327485e-05	5.40540540540541e-06	3.91258896383781e-06	0.0274135446310635
Phage_TAC_7	-5.39709657184818e-06	6.32911392405063e-06	-5.74712643678161e-06	-1.88467466650225e-06	0.0223368017488009
DUF2264	-5.40083850150591e-06	5.68181818181818e-06	8.28440382523097e-05	2.68512924152033e-05	0.0489380500166057
Ribosomal_L12	-5.40540540540541e-06	0	0	-1.82481751824818e-06	0.00185714285714286
THF_DHG_CYH	-5.40540540540541e-06	5.4945054945055e-06	0	1.40802928700915e-08	0.0315093152939701
SMODS	-5.40540540540541e-06	1.19971264367816e-05	6.17283950617284e-06	3.76713300604444e-06	0.018764037237093
TraH	-5.40540540540541e-06	0	0	-1.86915887850467e-06	0.0136543561681043
DUF4254	-5.40540540540541e-06	0	0	-1.9047619047619e-06	0.00525555555555556
PT-HINT	-5.40540540540541e-06	0	-5.52486187845304e-06	-3.71417732868917e-06	0.0114514651219149
Sulphotransf	-5.40540540540541e-06	5.71428571428571e-06	-6.02409638554217e-06	-1.82598493469019e-06	0.0354891135932177
DUF4170	-5.40540540540541e-06	1.875e-05	0	3.92927308447937e-06	0.00428808658612937
DUF5392	-5.40540540540541e-06	0	5.74712643678161e-06	7.66585627614603e-08	0.00567102093058272
SPAN	-5.40540540540541e-06	0	-5.78034682080925e-06	-3.64396654719235e-06	0.00392319957834957
Strep_SA_rep	-5.40540540540541e-06	0.000215583405773204	0	7.07784238026223e-05	0.0916420935027547
NAD_binding_3	-5.40992000536341e-06	5.80147133572007e-05	1.27808869906091e-05	2.13009828525058e-05	0.047581779917105
Gly_transf_sug	-5.41015337143562e-06	2.82280918619927e-05	3.62682652678906e-05	1.92391121084756e-05	0.0655621417526245
DUF2314	-5.41197008524034e-06	6.37257081774623e-05	0	1.91444122202379e-05	0.0469199071676209
HTH_Tnp_ISL3	-5.43079761254977e-06	1.09616939710683e-05	2.1714217245579e-05	9.47900996674341e-06	0.0689910178775869
Ank_5	-5.43260422933173e-06	-3.50814764607868e-05	2.16057363229151e-05	-5.6631893921145e-06	0.0735746920402541
Gp138_N	-5.43478260869565e-06	0	-5.82618546690403e-07	-1.98923476950054e-06	0.0249317795077897
Phenol_monoox	-5.43478260869565e-06	0	-5.78034682080925e-06	-3.7478944413251e-06	0.0109007118926286
Plasmid_RAQPRD	-5.43478260869565e-06	1.75438596491228e-05	0	3.74531835205993e-06	0.00901507031156369
Shufflon_N	-5.43478260869565e-06	0	0	-1.8450184501845e-06	0.00459750354820365
Phage_TAC_5	-5.43478260869565e-06	-3.17399860344063e-08	0	-1.86567164179104e-06	0.0230499084276206
LMF1	-5.43478260869565e-06	3.57758323567933e-05	0	9.64238766730402e-06	0.013660820212324
DUF3708	-5.43478260869565e-06	0	1.58856486316736e-05	3.7248078506784e-06	0.0251936015149486
Osmo_CC	-5.43478260869565e-06	2.82485875706215e-05	-5.61797752808989e-06	5.5727214428033e-06	0.00674985210057163
Ntox15	-5.43478260869565e-06	0	0	-1.8450184501845e-06	0.00709577093436844
Ntox8	-5.43478260869565e-06	0	0	-1.89753320683112e-06	0.00766106432778039
DUF2788	-5.43478260869565e-06	2.92397660818713e-05	0	7.49735555619086e-06	0.0104996850828798
Methyltransf_17	-5.43478260869565e-06	0	0	-1.87265917602996e-06	0.00823147848438691
DUF2764	-5.43478260869565e-06	2.94491525423729e-05	0	7.72246820817866e-06	0.00547478632478632
YrzK	-5.43478260869565e-06	0	5.4945054945055e-06	0	0.00175644841269841
DUF1140	-5.43478260869565e-06	3.80922298622805e-05	1.70822855450816e-05	1.7111616745381e-05	0.0433069547036686
AbiGi	-5.43855686605377e-06	0	0	-1.88643721263974e-06	0.036550105992435
nos_propeller_2	-5.45206319348519e-06	0	3.45586661936846e-05	9.23926590419049e-06	0.0534100199579869
IMS_HHH	-5.46170116160212e-06	0.000489003586611265	0.00050069831958011	0.000328728544903987	0.242600174355561
DUF347	-5.46414911055795e-06	0.000147716587811235	-5.81395348837209e-06	4.58607042584081e-05	0.0390397700518268
Raf1_HTH	-5.46448087431694e-06	0	0	-1.92307692307692e-06	0.00947286972696415
DUF29	-5.46448087431694e-06	0	3.58886017800746e-07	-2.00448386237825e-06	0.0235782393381156
NurA	-5.46448087431694e-06	0	0	-1.90839694656489e-06	0.00816783559444109
PatG_D	-5.46448087431694e-06	0	0	-1.88679245283019e-06	0.00790648732159918
BsuBI_PstI_RE	-5.46448087431694e-06	0	0	-1.93050193050193e-06	0.0113190909090909
DUF5665	-5.46448087431694e-06	0	0	-1.96463654223969e-06	0.00512061472117701
Cas9_PI	-5.46448087431694e-06	-5.74712643678161e-06	3.38140549112895e-05	7.6907842627518e-06	0.0196609831415085
DUF5679	-5.46448087431694e-06	0	-5.52486187845304e-06	-3.74531835205993e-06	0.00513213031076111
DUF1911	-5.46448087431694e-06	1.23456790123457e-05	1.73750334135258e-05	7.69661226935592e-06	0.0230261474069465
HMw1_D2	-5.46448087431694e-06	0	5.81395348837209e-06	0	0.014539357339048
GPP34	-5.46448087431694e-06	8.71124992790723e-05	6.36942675159236e-06	2.8552851333674e-05	0.0297551027226116
Kelch_6	-5.46448087431694e-06	5.3475935828877e-06	0	1.81064951619444e-08	0.00829871031746032
DUF268	-5.46448087431694e-06	0	0	-1.90839694656489e-06	0.0280102778713644
Glyco_transf_22	-5.46448087431694e-06	1.12045697068608e-05	1.10222868217054e-05	5.87454729753528e-06	0.0207102836186486
LEA_5	-5.46448087431694e-06	0	0	-1.94174757281553e-06	0.0129097734309035
SASP_gamma	-5.46448087431694e-06	0	1.66666666666667e-05	3.81679389312977e-06	0.000709644902634636
eIF2A	-5.46448087431694e-06	0	0	-1.88679245283019e-06	0.00360459770114943
TcdB_toxin_midN	-5.46448087431694e-06	0	1.21951219512195e-05	1.89393939393939e-06	0.00621086575696105
DNase_II	-5.46448087431694e-06	0	0	-1.90839694656489e-06	0.0130306945465731
zinc_ribbon_11	-5.46448087431694e-06	0	5.81395348837209e-06	0	0.0224489276709865
HTH_Tnp_Mu_1	-5.46673126614987e-06	3.93406593406593e-05	1.15466759863312e-05	1.57702736825171e-05	0.0991544084770539
Phage_tail_S	-5.46705005593533e-06	1.11166007905138e-05	2.29273420049928e-05	9.26919375638059e-06	0.0260796019661783
DUF751	-5.4945054945055e-06	0	5.95238095238095e-06	-6.12892969734577e-08	0.0100994983760014
NHase_alpha	-5.4945054945055e-06	3.3112582781457e-05	3.44476744186046e-05	1.91032813809707e-05	0.017726228003386
DUF4351	-5.4945054945055e-06	1.06382978723404e-05	1.1854657687991e-05	5.62507013803165e-06	0.0133621027972208
DUF4279	-5.4945054945055e-06	0	1.10581622678397e-05	1.85863067751187e-06	0.0149249738776057
TMP_2	-5.4945054945055e-06	0	0	-1.86915887850467e-06	0.00619047619047619
DUF1376	-5.4945054945055e-06	0	6.2111801242236e-06	0	0.00763333333333333
DUF503	-5.4945054945055e-06	1.67519181585678e-05	5.98802395209581e-06	5.88886514774603e-06	0.0104189393939394
C5-epim_C	-5.4945054945055e-06	0	0	-1.86219739292365e-06	0.0134564840512944
CBM_3	-5.4945054945055e-06	0	6.09756097560976e-06	0	0.00984768714477243
DUF2310	-5.4945054945055e-06	3.84938746096565e-05	-1.39388763496614e-05	5.91620664759988e-06	0.0300167367680941
DUF2631	-5.4945054945055e-06	1.70211375739162e-05	5.40540540540541e-06	5.7741603517635e-06	0.00847043777045008
DUF4199	-5.4945054945055e-06	0	-6.13496932515337e-06	-3.78821849698126e-06	0.00748561601000625
CFSR	-5.4945054945055e-06	0	-5.52486187845304e-06	-3.74898984575384e-06	0.0271167970937448
DUF982	-5.4945054945055e-06	1.10845001228199e-05	0	1.86219739292365e-06	0.00630744416873449
IMP_cyclohyd	-5.4945054945055e-06	0	0	-1.86915887850467e-06	0.0137014697616759
SBBP	-5.4945054945055e-06	0	0	-1.88679245283019e-06	0.00661977878689824
PhoR	-5.50260671228413e-06	3.46920477274295e-05	5.37634408602151e-06	1.15316797236061e-05	0.0231472385932923
YfdX	-5.50903119868637e-06	1.15606936416185e-05	0.00127363430172566	0.000407623037520317	0.114324682534047
DUF4242	-5.52166934189406e-06	0.000174391419062721	0.000411642772824765	0.000199210353161541	0.147610547249007
TIG	-5.52346684341761e-06	0	5.37634408602151e-06	1.94104578760453e-07	0.0391587266869757
SAP_new25	-5.52346684341761e-06	5.74712643678161e-06	0	5.9632959136515e-08	0.0111082345758816
FR47	-5.52486187845304e-06	0	5.71428571428571e-06	3.64894253645294e-09	0.0192491452991453
TsaE	-5.52486187845304e-06	0	0	-1.80505415162455e-06	0.00864481451564586
EcsC	-5.52486187845304e-06	-5.68181818181818e-06	-2.34537050411671e-05	-1.16493108288485e-05	0.0300470238037082
CofC	-5.52486187845304e-06	1.64835164835165e-05	0	3.60179337871456e-06	0.011666087374409
Caps_synth_GfcC	-5.52486187845304e-06	0	5.86247327401889e-07	-1.80695152751925e-06	0.0128184684987855
DUF5368	-5.52486187845304e-06	0	3.41680316587926e-05	9.39978268143811e-06	0.0455741756835629
DUF2573	-5.52486187845304e-06	0	1.74418604651163e-05	3.94078462671906e-06	0.00407523549332649
OprF	-5.52486187845304e-06	2.80898876404494e-05	0	7.43494423791822e-06	0.00733166003093187
DUF2606	-5.52486187845304e-06	0	0	-1.87265917602996e-06	0.00723366064999446
Psu	-5.52486187845304e-06	0	-5.98802395209581e-06	-3.8243154804342e-06	0.00623181818181818
Arabinose_bd	-5.54311419604716e-06	0.000127262749620959	-1.54425166773593e-05	3.48860757472878e-05	0.0518731724684613
ATP-grasp_4	-5.54773363762128e-06	2.86051558098389e-05	3.5279273967334e-05	1.92177821646264e-05	0.0806734627989902
Rop-like	-5.54803928165708e-06	2.19800348017218e-05	0	6.16587459042835e-06	0.0124497938444589
DDE_Tnp_IS1	-5.54968287526427e-06	4.9200188076507e-05	6.55624568668046e-07	1.53497305807874e-05	0.0282811827782397
Ice_binding	-5.55413687436159e-06	0	0	-1.76195613088817e-06	0.00828900675649883
SHS2_FTSA	-5.55555555555556e-06	6.66666666666667e-05	0.000103671639958249	5.56398769963123e-05	0.0552834683771451
DUF1840	-5.55555555555556e-06	0	5.40540540540541e-06	2.83743283264466e-08	0.0121113632287625
ROF	-5.55555555555556e-06	0	0	-1.91938579654511e-06	0.001
DoxD	-5.55555555555556e-06	0	0	-1.86219739292365e-06	0.0114843238405501
BNR	-5.55555555555556e-06	0	0	-1.92307692307692e-06	0.00370281110690915
hemP	-5.55555555555556e-06	-6.36942675159236e-06	3.93258426966292e-05	9.18181720325938e-06	0.00967157127001744
DUF4184	-5.55555555555556e-06	0	0	-1.83150183150183e-06	0.0108603172164398
Rep_2	-5.55555555555556e-06	-1.69502407704655e-05	3.01204819277108e-05	1.99102438359088e-06	0.0123919635751135
DUF1264	-5.55555555555556e-06	0	1.25981917889432e-06	-2.00751816000645e-06	0.00902895291613277
DUF5689	-5.55555555555556e-06	5.64971751412429e-06	-6.17283950617284e-06	-1.97411458871077e-06	0.0104012443601485
PBECR4	-5.55555555555556e-06	2.18185348088436e-05	-1.01010101010101e-05	1.8874602669714e-06	0.0360953978857312
Porin_8	-5.55555555555556e-06	0	-1.05820105820106e-05	-5.74002574002574e-06	0.00842869270306708
DUF4917	-5.55555555555556e-06	0	-5.64971751412429e-06	-3.78071833648393e-06	0.0047774822970111
SPOB_ab	-5.55555555555556e-06	0	0	-1.83150183150183e-06	0.00508888888888889
DUF3153	-5.55555555555556e-06	0	0	-1.83150183150183e-06	0.00420105506576096
DUF1802	-5.55555555555556e-06	4.64525119751095e-05	0	1.33589460781578e-05	0.0224070972692202
FUN14	-5.55555555555556e-06	0	0	-1.8450184501845e-06	0.022727446004823
Ntox11	-5.55555555555556e-06	0	0	-1.88323917137476e-06	0.00350485075888179
SopE_GEF	-5.55555555555556e-06	0	-9.69355847404628e-07	-1.88692794605109e-06	0.00668307719977462
DR2241	-5.55555555555556e-06	0	0	-1.87265917602996e-06	0.00988467234326871
He_PIG	-5.56215431813047e-06	8.88656119894535e-05	2.75148873831574e-05	3.7795435700076e-05	0.106285339688236
DUF2510	-5.5658213329935e-06	5.29083230836295e-05	0	1.50311875179762e-05	0.0357089619423558
PAS_10	-5.56843854958875e-06	9.15150888058107e-05	6.12139189317418e-05	4.98126365876849e-05	0.119944285861535
Ogr_Delta	-5.58255040453183e-06	0.000161810100012347	-1.49189516355762e-06	5.40108698102004e-05	0.0414378862834907
Methyltrans_RNA	-5.58659217877095e-06	5.74712643678161e-06	2.74774774774775e-05	9.13282554721578e-06	0.0294503025002592
Enolase_C	-5.58659217877095e-06	-6.12695265660955e-06	-5.1096988471242e-07	-3.78737024442241e-06	0.0492401724271551
